name,institution,publish_date,doi,cite,abstract,introduction,Title,Url,Time,Year,Type,Unnamed: 0
Baca Adriana Cabrera,"Fluminense Federal University, Department of Economics and National Council for Scientific and Technological Development (CNPq), Rua Royolze Carvalho De Mendonça, 88, Alto Da Boa Vista, Miguel Pereira, Rio De Janeiro, CEP: 26900-000, Brazil,Fluminense Federal University, Department of Economics, Rio De Janeiro, Brazil","Available online 19 November 2021, Version of Record 27 November 2021.",https://doi.org/10.1016/j.qref.2021.11.006,Cited by (2),"We analyze the effect of fiscal opacity regarding the budget deficit and the reduction of income inequality through progressive direct taxation on economic growth. Using a sample of thirteen OECD countries from 1980–2016, we propose fiscal opacity indicators, through signal-to-noise ratios, that reflect the public’s ignorance regarding the budget deficit. Moreover, we calculate contraction factors to consider the income inequality through income taxation of heterogeneous households. The findings show that an increase in fiscal opacity decreases growth and that there is an asymmetric nature of redistributive taxation on economic growth. Furthermore, it is possible to conjecture that fiscal opacity can amplify income inequality’s asymmetric effect on growth.",None,Fiscal opacity and reduction of income inequality through taxation: Effects on economic growth,https://www.sciencedirect.com/science/article/pii/S1062976921001757,19 November 2021,2021,Research Article,96.0
Amvella Motaze Serge Patrick,International Fund for Agricultural Development (IFAD) - United Nations and Catholic University of Central Africa,"Received 6 October 2020, Revised 11 October 2021, Accepted 29 October 2021, Available online 12 November 2021, Version of Record 22 November 2021.",https://doi.org/10.1016/j.qref.2021.10.003,Cited by (1)," in a cost-based approach. Our model mathematically isolates the four main components of the total cost of credit, including net operating costs, weighted average cost of funding, cost of risk and weighted cost of equity. Our equations enable us to determine the floor interest rate, which is the minimum interest rate that a financial institution should set for its credit operations to be profitable. The results of the empirical analyses carried out over a 15-year period, from 2004 to 2018, corroborate the suggestions of our model that interest rates follow the evolution of the floor interest rate. One of the contributions of our model is that the results can be useful in policies that seek to improve the credit conditions of financial institutions by reducing their credit costs rather than imposing low interest rates to them.",None,The determinants of the lending interest rate in a cost-based approach: Theoretical model and empirical analysis,https://www.sciencedirect.com/science/article/pii/S1062976921001629,12 November 2021,2021,Research Article,97.0
"Rivero Wildemauwe José Ignacio,Sanroman Graciela","CY Cergy Paris Université, CNRS, THEMA, 95000, Cergy, France,Universidad de la República, dECON-FCS, Constituyente 1502, Montevideo, Uruguay","Received 24 February 2020, Revised 3 September 2021, Accepted 1 November 2021, Available online 10 November 2021, Version of Record 26 November 2021.",https://doi.org/10.1016/j.qref.2021.11.001,Cited by (1),"This paper studies private business ownership as a source of heterogeneity of households’ indebtedness. We analyse micro-data on the debt side of household balance sheets in a small economy, with an underdeveloped ====. We find that households’ behaviour in the credit markets varies substantially between employees and entrepreneurs; and that separately considering formal and informal business ownership is first-order. Our results indicate that the probability of being indebted is higher for employees. We also show that debt to income elasticity differs markedly across types of households, with employees (informal business owners) being the most (least) sensitive to income variations. Finally, we go beyond the mean, and find important differences between average elasticities and those at different quantiles of debt for formal entrepreneurs, while no divergences are detected for employees or informal business owners.",None,Household debt and debt to income: The role of business ownership,https://www.sciencedirect.com/science/article/pii/S1062976921001630,10 November 2021,2021,Research Article,98.0
Alsamara Mouyad,"College of Business and Economics, Qatar University, Qatar","Received 10 February 2021, Revised 15 August 2021, Accepted 2 November 2021, Available online 4 November 2021, Version of Record 10 November 2021.",https://doi.org/10.1016/j.qref.2021.11.002,Cited by (10),"This paper explores the effects of remittance outflows on real GDP per capita in the Qatar economy. While few works investigated the impact of remittance outflows on economic growth for remitting countries, they did not examine the potential asymmetric impact on economic growth. This study fills this gap by examining the asymmetric impacts of remittance outflows on real GDP per capita and non-oil real GDP per capita in Qatar over the period 2000:Q1-2019:Q4. The empirical estimation is based on an advanced econometrics technique, namely the nonlinear autoregressive distributed lags (NARDL) proposed by Shin et al. (2014). The empirical findings reveal that remittances outflows have negative and significant impact on real GDP per capita in Qatar economy. In particular, positive changes of remittance outflows exert a greater impact on non-oil real GDP per capita than negative changes. A larger increase in remittance outflows would lead to a decrease in the aggregate demand and produce a deflationary pressure. The magnitude of remittance outflows and their asymmetric impact are extremely important outcomes that should be considered by policy makers in this regard. Thus, specific national polices are needed to create a diversified labor market, encourage foreign workers’ spending, and increase the local workers’ participation in the economy.",None,Do labor remittance outflows retard economic growth in Qatar? Evidence from nonlinear cointegration,https://www.sciencedirect.com/science/article/pii/S1062976921001642,4 November 2021,2021,Research Article,99.0
"Ahmad Nasir,Rehman Mobeen Ur,Vo Xuan Vinh,Kang Sang Hoon","S&P Global, Islamabad, Pakistan,Institute of Business Research, University of Economics Ho Chi Minh City, Vietnam,South Ural State University, 76, Lenin Prospekt, Chelyabinsk, Russian Federation,Institute of Business Research and CFVG, University of Economics Ho Chi Minh City, Vietnam,PNU Business School, Pusan National University, Busan, Republic of Korea,UniSA Business, University of South Australia, Adelaide, Australia","Received 15 June 2021, Revised 28 August 2021, Accepted 28 October 2021, Available online 4 November 2021, Version of Record 20 November 2021.",https://doi.org/10.1016/j.qref.2021.10.004,Cited by (3),"Recent literature supports the view that returns of most of the international equity markets are significantly integrated. However, diversification based across different regions remains a focus of attention for the investment community. We examine the presence of returns integration among BRICS, Latin American, and emerging and frontier Asian equity markets by utilizing panel co-integration and panel regression, i.e., fully modified ordinary least square (FMOLS), to examine portfolio diversification opportunities. Our sampling of data comprises of daily ",None,Does inter-region portfolio diversification pay more than the international diversification?,https://www.sciencedirect.com/science/article/pii/S1062976921001654,4 November 2021,2021,Research Article,100.0
"Dujava Daniel,Siranova Maria","Institute of Financial Policy, Ministry of Finance of the Slovak Republic, Stefanovicova 5, 817 82 Bratislava, Slovakia,Institute of Economic Research, Slovak Academy of Sciences, Sancova 56, 811 05 Bratislava, Slovakia","Received 17 September 2020, Revised 6 August 2021, Accepted 17 October 2021, Available online 29 October 2021, Version of Record 16 November 2021.",https://doi.org/10.1016/j.qref.2021.10.002,Cited by (0),"Trade misinvoicing has been used as one of the measures of illicit capital flows. However, estimates are likely to be biased due to the common assumption of no misinvoicing on the part of developed countries, and insufficient treatment of transportation and insurance costs. In this paper we address both of these issues by estimating the extent of trade misinvoicing that depends on particular combination of traits of exporting and importing country. Given our results, incentives to misreport tend to be stronger when goods are shipped from low- to high-income country or among the poor peers. The relatively new tendency for multinational businesses to engage in ==== base erosion might be reflected in our second important finding, i.e. that combination of high-tax exporter and low-tax importer implies underinvoicing on the side of exporter and/or overinvoicing on the side of importer. Thirdly, level of financial development seems to play a decisive role, especially when connecting the receivers of capital on exporter's side and financially repressed economies on importer's side.",None,Is it me or you? A deeper insight into profile of misreporting economies,https://www.sciencedirect.com/science/article/pii/S1062976921001617,29 October 2021,2021,Research Article,101.0
"Shahzad Syed Jawad Hussain,Balli Faruk,Naeem Muhammad Abubakr,Hasan Mudassar,Arif Muhammad","Montpellier Business School, France,University of Montpellier, Montpellier Research in Management, France,South Ural State University, Chelyabinsk, Russian Federation,School of Economics and Finance, Massey University, New Zealand,UCD College of Business, University College Dublin, Ireland,The University of Lahore, Lahore, Pakistan,Department of Business Administration, Shaheed Benazir Bhutto University, Shaheed Benazirabad, Pakistan,Al-Farabi Kazakh National University, Almaty, Kazakhstan","Received 18 February 2020, Revised 22 October 2020, Accepted 28 January 2021, Available online 2 February 2021, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2021.01.008,Cited by (8),"We examine the hedge and safe-haven properties of conventional currencies for four cryptocurrencies — Bitcoin, Ethereum, Ripple, and Litecoin. We extend the Baur and McDermott (2010) framework, where the safe-haven role is examined against reverse explosiveness in cryptocurrency prices. Our results suggest that the Japanese yen is the most consistent hedger for cryptocurrencies, followed by the British pound, Chinese yuan, and the Euro. All currencies, except the Euro, perform a safe-haven role for Bitcoin and its fork, Litecoin. The safe-haven potential of the Euro, Japanese Yen, and Chinese Yuan is also confirmed during the negative explosiveness periods of the cryptocurrency market.",None,Do conventional currencies hedge cryptocurrencies?,https://www.sciencedirect.com/science/article/pii/S1062976921000144,2 February 2021,2021,Research Article,103.0
"Montes Gabriel Caldas,de Hollanda Lima Natalia Teixeira","Fluminense Federal University, Department of Economics and National Council for Scientific and Technological Development (CNPq), Rua Alexandre Moura, Bloco F, 8 - São Domingos, Niterói, RJ, 24210-200, Brazil,Fluminense Federal University, Department of Economics, Rua Alexandre Moura, Bloco F, 8 - São Domingos, Niterói, RJ, 24210-200, Brazil","Received 15 September 2020, Revised 11 December 2020, Accepted 21 January 2021, Available online 29 January 2021, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2021.01.006,Cited by (3),"Studies seek to identify the determinants of the inflation risk premium. Nevertheless, the literature investigating the effects of fiscal variables on the inflation risk premium is scarce. This study is the first to investigate the effects of discretionary fiscal policy and fiscal credibility on the inflation risk premium. Using a modern Fisher equation, we calculate the inflation risk premia to four different maturities as well as to the first principal component of these maturities. In order to provide robust results, we use two different fiscal credibility indicators, and two different fiscal impulse indicators to capture the use of discretionary fiscal policies. The analysis considers the Brazilian case for the period between January 2005 and June 2018. The findings suggest the adoption of discretionary fiscal policies increases the inflation risk premium. The estimates also indicate that fiscal credibility improvements reduce the inflation risk premium and, these improvements are able to mitigate the adverse effect of discretionary fiscal policies on the inflation risk premium. In addition, a dynamic analysis through impulse-response functions obtained from VAR estimates reveal that the inflation risk premium is more sensitive to improvements in fiscal credibility than in monetary credibility. The dynamic analysis also reveals that responses of the inflation risk premium last longer for improvements in fiscal credibility than for improvements in monetary credibility.",None,"Discretionary fiscal policy, fiscal credibility and inflation risk premium",https://www.sciencedirect.com/science/article/pii/S1062976921000065,29 January 2021,2021,Research Article,104.0
"Hendrickson Joshua R.,Luther William J.","University of Mississippi, Department of Economics, 306 Odom Hall, University, MS 38677, United States,Department of Economics, Florida Atlantic University, Boca Raton, FL 33431, United States","Received 9 February 2020, Revised 12 January 2021, Accepted 16 January 2021, Available online 27 January 2021, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2021.01.004,Cited by (6),"In ====, Kenneth Rogoff lists reductions in criminal activity and tax evasion among the primary benefits of eliminating cash. We maintain that, to the extent that individuals are interested in purchasing illicit goods and services or evading taxes, eliminating cash will encourage them to switch to close substitutes. Hence, governments intent on realizing the benefits cited by Rogoff would not merely need to eliminate cash. They would also need to ban alternatives. This is especially relevant given the proliferation of cryptocurrencies, which provide a fair degree of anonymity for users.",None,"Cash, crime, and cryptocurrencies",https://www.sciencedirect.com/science/article/pii/S1062976921000041,27 January 2021,2021,Research Article,105.0
"Vecco Marilena,Chang Simeng,Zanola Roberto","CEREN, EA 7477, Burgundy School of Business - Université Bourgogne Franche Comté, Department of Organisation, Management and Entrepreneurship, 29 rue Sambin, 21000, Dijon, France,Erasmus University Rotterdam, Dept. of Art and Culture Studies, Burgemeester Oudlaan 50, 3062 PA, Rotterdam, the Netherlands,CEREN, EA 7477, Burgundy School of Business - Université Bourgogne Franche Comté, Department of Accounting-Finance-law, 29 rue Sambin, 21000, Dijon, France,Policy and Public Choice, University of Eastern Piedmont, Via Cavour 84, 15100, Alessandria, Italy","Received 4 March 2020, Revised 15 December 2020, Accepted 16 January 2021, Available online 19 January 2021, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2021.01.005,Cited by (1),"The Repeat-Sales (RS) model controls quality by using the prices of the same items in various time periods. However, this methodology suffers from sample selection bias. To address this issue, a Heckman two-stage procedure has been applied to a sample of Picasso paintings from 1990 to 2016. Contrary to the literature — which argues sample selection bias comes from buy-ins — in this paper, bias is modelled to capture information on items sold only once. The research field frequently uses the standard (RS) index, yet empirical evidence shows systematic differences between the standard RS index and the Heckman RS index. These differences are relevant when buyers make decisions on art investments.",None,"The more you know, the better: A Heckman repeat-sales price index",https://www.sciencedirect.com/science/article/pii/S1062976921000053,19 January 2021,2021,Research Article,107.0
"Nazier Hanan,Ezzat Asmaa","Faculty of Economics and Political Science, Cairo University, Office 80- Old Building, Egypt,Faculty of Economics and Political Science, Cairo University, Giza, 12361, Egypt","Received 7 April 2020, Revised 21 December 2020, Accepted 6 January 2021, Available online 14 January 2021, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2021.01.001,Cited by (3),"This paper aims at examining the gender differences in time allocation between market, care and house work in Egypt and Tunisia, as well as analyzing the determinants of time allocated to each type of work across gender. This is done through relying on the data provided by the LMPS done in Egypt (2012) and in Tunisia (2014). Then, three Tobit equations are estimated simultaneously, each equation is for one type of work, using maximum simulated likelihood (MSL). The empirical results conform with the commonly known result that females tend to spend less time on market work, while they spend more time on both care and house work, compared to males. Moreover, results show that a number of individual, household, and community variables have different effects on time allocation decisions for females and males.",None,Gender differences and time allocation: A comparative analysis of Egypt and Tunisia,https://www.sciencedirect.com/science/article/pii/S1062976921000016,14 January 2021,2021,Research Article,108.0
"Marthinsen John E.,Gordon Steven R.","Babson College, Babson Park, Wellesley, MA 02457, United States","Received 22 July 2020, Revised 28 November 2020, Accepted 15 December 2020, Available online 24 December 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.12.007,Cited by (3),"The birth, growth, and development of cryptocurrencies and their underlying technologies, such as blockchain and directed acyclic graphs, have made it possible for nations suffering from hyperinflation to adopt a customized cryptocurrency, with attributes specifically designed so that ==== nation wishing to transition from hyperinflation to a more stable monetary environment could do so. This paper identifies the sixteen most important attributes that this cryptocurrency would need to be a credible and viable monetary reform alternative. We call the breadth and depth of these attributes a cryptocurrency’s ==== and refer to the act of adopting an optimal cryptocurrency, ==== HACC (Hyperinflation Alternative Cryptocurrency) is our name for this specially designed (i.e., “optimal”) cryptocurrency. To succeed, the HACC would need to have near-immediate curative properties and provide user nations with a foundation for long-term growth and financial development. The HACC should be built for use by any nation considering currency reform, even those thousands of miles apart. As more nations adopt it, the HACC’s network would grow, increasing users’ trust and use. The HACC would sharply curtail a central bank’s ability to finance government deficits and bail out failing, nonviable financial institutions, thereby incentivizing them to manage their financial risks more prudently. It would also eliminate or sharply curtail ways in which governments and central banks can earn seigniorage returns.",None,"Hyperinflation, Optimal Currency Scopes, and a Cryptocurrency Alternative to Dollarization",https://www.sciencedirect.com/science/article/pii/S1062976920301770,24 December 2020,2020,Research Article,109.0
"Hathroubi Salem,Aloui Chaker","College of Economics and Administrative Sciences, Al-Imam Muhammad Ibn Saud Islamic University, Riyadh, Saudi Arabia,College of Business Administration, Prince Sultan University, Riyadh, Saudi Arabia","Received 28 February 2020, Revised 2 November 2020, Accepted 9 December 2020, Available online 14 December 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.12.002,Cited by (7)," methods and standard wavelet correlation methods, our study uses partial and multiple wavelet coherence for an annual data set covering the period 1970–2016. Our findings unveil a high level of coherence between the four variables and these linkages are changing through time scales and frequency bands. Specifically, we uncover pro-cyclical fiscal policy through a negative correlation between non-oil balance and oil prices and via a positive correlation between government spending and changes in oil prices. Our results offer several conspicuous implications and operational recommendations for Saudi policymakers and regulators, especially when elaborating the Government budget.",None,Oil price dynamics and fiscal policy cyclicality in Saudi Arabia: New evidence from partial and multiple wavelet coherences,https://www.sciencedirect.com/science/article/pii/S1062976920301721,14 December 2020,2020,Research Article,110.0
Asem Ebenezer,"Dhillon School of Business, University of Lethbridge, Lethbridge, Alberta, T1K 3M4, Canada","Received 24 May 2020, Revised 27 October 2020, Accepted 16 November 2020, Available online 10 December 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.11.004,Cited by (2),"This paper investigates whether the equity market anticipates dividend changes that have large value effects in the days leading to the announcements. In particular, I partition dividend changes into those with large and small value effects based on dividend and firm characteristics and study the abnormal returns preceding the changes by the two groups. ====-tests are used to test the difference in mean abnormal returns preceding dividend changes by the two groups, and regression techniques are used to test whether this difference is equal to the corresponding difference for firms that maintain dividends. The results show that the abnormal returns preceding dividend changes that have large value effects are not different from those preceding dividend changes that have minimal value effects or, if there is a difference, it is statistically similar to the corresponding difference preceding unchanged dividends. Thus, it does not appear that the equity market exploits the price effect of dividend changes that have large value effects in the days leading to the events. This contrasts evidence that shows that the equity market anticipates corporate events that have large price effects in the days proximal to the events.",None,Are dividend changes exploited in the equity market?,https://www.sciencedirect.com/science/article/pii/S1062976920301605,10 December 2020,2020,Research Article,111.0
Hübel Benjamin,"Friedrich-Alexander University Erlangen-Nürnberg (FAU), School of Business, Economics and Society, Lange Gasse 20, 90403, Nürnberg, Germany","Received 3 July 2020, Revised 28 September 2020, Accepted 16 November 2020, Available online 8 December 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.11.003,Cited by (6),"This paper investigates the role of countries' environmental, social and governance (ESG) performance in sovereign CDS markets. Based on data for 60 countries from 2007 to 2017, we find that countries with superior ESG performance show (i) lower credit default swap (CDS) spreads and (ii) flatter CDS implied credit curves. This implies a risk mitigation effect of ESG which is even more pronounced in the long term than in the short term. These results remain robust with regard to various economic and financial control variables as well as credit ratings, implying that CDS markets incorporate ESG information differently than credit rating agencies. From an investor's perspective, we find that considering ESG does not involve sacrificing returns. Indeed, investors can potentially benefit from ESG differences between countries with similar credit ratings.",None,Do markets value ESG risks in sovereign credit curves?,https://www.sciencedirect.com/science/article/pii/S1062976920301599,8 December 2020,2020,Research Article,112.0
"Azad Nahiyan Faisal,Serletis Apostolos","Department of Economics, University of Calgary, Calgary, AB T2N 1N4, Canada","Received 2 October 2020, Revised 23 October 2020, Accepted 11 November 2020, Available online 3 December 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.11.002,Cited by (1),"Using the longest spanning monthly data ever studied in the empirical literature, dating back to 1870, we investigate the relationship between the money supply and the stock market in the United Kingdom. In the context of bivariate and multivariate structural generalized autoregressive conditional heteroskedasticity (GARCH)-in-Mean VAR models, we document that increased money growth volatility has significant negative effects on the stock market. Our results are broadly consistent with the empirical literature and provide conclusive evidence that increased uncertainty about the growth rate of money, has a negative and statistically significant effect on economic activity. Also, accounting for money growth uncertainty, we find that an unanticipated increase (decrease) in money growth leads to fall (rise) in the unemployment rate and the interest rate and to a rise (fall) in share prices.",None,A century and a half of the monetary base-stock market relationship,https://www.sciencedirect.com/science/article/pii/S1062976920301587,3 December 2020,2020,Research Article,113.0
"Smaniotto Emanuelle Nava,Neto Giacomo Balbinotto","Department of Management and Business, Universidade do Vale do Rio dos Sinos,Department of Economics, Universidade Federal do Rio Grande do Sul","Received 23 May 2019, Revised 6 August 2020, Accepted 29 October 2020, Available online 10 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.024,Cited by (3),"This paper tests the speculative trading in Bitcoin Brazilian market using daily data for Bitcoin spanning the 2011–2018 sample period. Two points are examined: the first is based in stylized facts about price dynamics on Brazilian market and the second implies in testing the hypothesis that speculative trading in Bitcon is resposible for its unusual volatility level. We check the existence of speculative trading in the Brazilian market based on three different experiments, broadly relevant to both market participants and academic researchers. Our results are summarized as follows: (i) The Bitcoin's bull on Brazilian market presented short duration, given the volatility exposed into period, showing signs of asymmetry in marketinformation and uncertainty; (ii) It was observed the different trajectories between volatilityand return, reflecting the high degree of speculation of the market; (iii). It was proved the ex-istence of speculative trading in Bitcoin's Brazilian market through three different experiments",None,Speculative trading in Bitcoin: A Brazilian market evidence,https://www.sciencedirect.com/science/article/pii/S1062976920301472,10 November 2020,2020,Research Article,114.0
"Lysandrou Photis,Shabani Mimoza,D’Avino Carmela","City University Political Economy Research Centre (CITYPERC), Department of International Politics, City University of London, United Kingdom,Royal Docks School of Business and Law, University of East London, United Kingdom,ICN Business School, Nancy and CEREFIGE Université de Lorraine, France","Received 12 December 2019, Revised 15 July 2020, Accepted 29 October 2020, Available online 10 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.026,Cited by (1),"In common with other sectors of the shadow banking system, the US asset backed commercial paper market experienced unusually rapid growth between 2004 and 2007. Several studies of this development have focussed attention on investor pressures on the banks to expand the rate of ABCP issuance over this period. By contrast, other studies have focussed attention on the incentives that motivated the banks to expand ABCP supply. This paper provides an integrated empirical analysis of the demand-pull and supply-push factors that drove the pre-crisis growth of the ABCP market. In addition to showing the joint importance of these two factors, our results also show the extent to which the European shadow bank conduits dominated US ABCP issuance over the 2004–2007 period and the extent to which these conduits increasingly resorted to long term securities as collateral for ABCP programs.",None,The explosive growth of the US ABCP market between 2004 and 2007: An integrated empirical analysis,https://www.sciencedirect.com/science/article/pii/S1062976920301496,10 November 2020,2020,Research Article,115.0
Neill Jon R.,"Department of Economics, Western Michigan University, Kalamazoo, MI 49006, United States","Received 14 April 2020, Revised 9 October 2020, Accepted 13 October 2020, Available online 7 November 2020, Version of Record 30 May 2022.",https://doi.org/10.1016/j.qref.2020.10.015,Cited by (0),"This paper analyzes a two-good economy wherein an ==== is paid. Our objective is to determine how outputs, employment, and unemployment will change in response to both exogenous demand and supply shocks. Our principal conclusion is that demand shocks cannot explain decreases in production in both sectors of such an economy. The driver of this and our other conclusions is the role of relative prices in determining supply, and the labor market linkages between sectors.",None,The impact of sectoral shocks on an efficiency wage equilibrium,https://www.sciencedirect.com/science/article/pii/S1062976920301320,7 November 2020,2020,Research Article,116.0
"Dib-Slamani Hind,Grolleau Gilles,Mzoughi Naoufel","University of International Business and Economics, UIBE Business School, Beijing, China,Management Development International, MDI Algiers Business School, Algiers, Algeria,CEE-M, Univ. Montpellier, CNRS, INRA, Montpellier SupAgro, Montpellier, France,CEREN EA 7477, Burgundy School of Business, Université Bourgogne Franche-Comté, Dijon, France,INRAE, ECODEVELOPPEMENT, 84000, Avignon, France","Received 18 September 2019, Revised 15 October 2020, Accepted 20 October 2020, Available online 7 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.018,Cited by (0),"Do outside observers judge differently an identical act of robbery if the victim is known as a robber rather than an honest individual? Popular wisdom, as magnified in several proverbs, suggests that most people do. We examine such a tenet using an experimental survey in Algeria (North-Africa). We also examine whether a differentiated moral judgement holds for two occupations tarnished with the reputation of robbing consumers, namely bankers and customs officials. Our findings support the proverb that ‘robbing a robber is not robbing’ and even its extension to custom officials. However, robbing a banker has not been found to be significantly different from robbing an honest individual. We draw several business and policy implications.",None,Robbing a robber is not robbing,https://www.sciencedirect.com/science/article/pii/S1062976920301356,7 November 2020,2020,Research Article,117.0
"Mosoeu Selebogo,Kodongo Odongo","Wits Business School, 2 St. David’s Place, Parktown, Johannesburg, 2193, South Africa","Received 1 August 2019, Revised 15 July 2020, Accepted 29 October 2020, Available online 7 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.023,Cited by (12),"We test the Fama-French five-factor asset-pricing model on average stock returns for selected emerging and developed equity markets. We deploy the generalized method of moments (GMM) regression on 313 weekly data observations for the period, January 2010 through December 2015. We find that the profitability factor is the most useful for explaining the cross-section of emerging markets equity returns. The five-factor model performs dismally on country-specific portfolios and on geographically diversified portfolios using the Gibbons-Ross-Shanken (GRS) tests. Our results are broadly consistent with those of studies that use Australian, Chinese and South African data but contrary to studies examining American and Japanese data.",None,The Fama-French five-factor model and emerging market equity returns,https://www.sciencedirect.com/science/article/pii/S1062976920301460,7 November 2020,2020,Research Article,118.0
Fuchs Fabian U.,"University of Passau, Chair of Finance and Banking, Innstraße 27, D-94032 Passau, Germany","Received 19 August 2019, Revised 26 April 2020, Accepted 29 October 2020, Available online 6 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.022,Cited by (1),"This paper examines the foreign exchange rate exposures of US companies and how they are linked to foreign macroeconomic determinants. I use US trade-weighted macroeconomic indices of foreign countries to explain the variation in foreign exchange rate exposures, measured as the sensitivities of stock returns to exchange rate returns of US non-financial companies over the period 1995 to 2017. I find strong evidence that the after-hedging exposures of potential exporters are affected by their expectations of foreign market gross domestic products, current account balances, consumer price indices, term spreads, unit labor costs as well as government expenditures.",None,Macroeconomic determinants of foreign exchange rate exposure,https://www.sciencedirect.com/science/article/pii/S1062976920301459,6 November 2020,2020,Research Article,119.0
"James Hui Liang,Borah Nilakshi,Lirely Roger","Department of Accounting, Finance, & Business Law, Soules College of Business, The University of Texas at Tyler, 3900 University Blvd, Tyler, TX 75799, USA,Department of Finance, University of Wisconsin-La Crosse, La Crosse, WI 54601, USA","Received 23 August 2019, Revised 12 August 2020, Accepted 29 October 2020, Available online 5 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.021,Cited by (3),"We examine the impact of managerial discretion on the independence of firms’ boards and firm performance for the period 1998-2013. We find that high-discretion firms, generally characterized by high product differentiability, high market growth, and a wider array of potential courses of action available to executives, have a smaller percentage of independent directors and a lower likelihood of CEO-chairman duality. Furthermore, firm performance is inversely related to board independence in high-discretion firms, and the negative effect is greater when they are associated with a high cost of acquiring information. Our findings indicate that a uniform “one-size-fits-all” reform of corporate boards may impair board effectiveness in some types of firms.",None,The effectiveness of board independence in high-discretion firms,https://www.sciencedirect.com/science/article/pii/S1062976920301447,5 November 2020,2020,Research Article,120.0
Morikawa Masayuki,"Institute of Economic Research, Hitotsubashi University, 2-1 Naka, Kunitachi, Tokyo, 186-8601, Japan,Research Institute of Economy, Trade and Industry (RIETI), 1-3-1 Kasumigaseki, Chiyoda-ku, Tokyo, 100-8901, Japan","Received 12 June 2020, Revised 22 September 2020, Accepted 20 October 2020, Available online 4 November 2020, Version of Record 15 June 2022.",https://doi.org/10.1016/j.qref.2020.10.017,Cited by (2),"This study presents an ==== evaluation of the accuracy of long-term macroeconomic forecasts presented by economics researchers. The economic growth and inflation forecasts for the next ten years are biased upward. Economic growth forecasts by academic researchers are less upwardly biased than those by professional forecasters in private institutes and that by the government. However, the upward bias of academic researchers specializing in macroeconomics and economic growth is larger than those in the other research fields. These results indicate that long-term economic forecasting involves significant uncertainty, even for economists.",None,Uncertainty in long-term macroeconomic forecasts: ,https://www.sciencedirect.com/science/article/pii/S1062976920301344,4 November 2020,2020,Research Article,121.0
"Damm Jason,McNulty James E.","Department of Finance, College of Business, Florida Atlantic University, 777 Glades Road, Boca Raton, FL 33431, United States","Received 23 March 2020, Revised 14 September 2020, Accepted 7 October 2020, Available online 1 November 2020, Version of Record 30 May 2022.",https://doi.org/10.1016/j.qref.2020.10.005,Cited by (0),"The quality of the legal system is of fundamental importance within any society, but the economics of attorney discipline (AD) have not been studied empirically. We rank states by AD resources, complaints, and convictions, and explore the impact of AD on economic growth. The American Bar Association’s annual Survey on Lawyer Discipline (SOLD) reports complaints and charges regarding lawyer misconduct, the caseload per disciplinary attorney, and each state’s budget for attorney discipline. We develop five measures of attorney discipline and a composite measure. We consider low levels of AD to indicate less effective legal systems. Since prior literature finds a relation between corruption and state economic growth, we assess the ability of our AD variables to explain growth, finding that states with lower levels of AD experience slower growth. To our knowledge, no other study has considered the SOLD data to evaluate the quality of attorney discipline, or its impact on growth. One implication is that legal ethics training adds value to society.",None,"Attorney discipline, the quality of legal systems and economic growth within the United States",https://www.sciencedirect.com/science/article/pii/S1062976920301228,1 November 2020,2020,Research Article,122.0
