name,institution,publish_date,doi,cite,abstract,introduction,Title,Url,Time,Year,Type,Unnamed: 0
"Guan Jin,He Dongwei,Zhu Qigui","Antai College of Economics and Management, Shanghai Jiao Tong University, 1954 Huashan Road, Shanghai, 200030, China,School of Finance and Business, Shanghai Normal University, 100 Guilin Road, Shanghai, 200234, China,School of Finance, Shanghai University of Finance and Economics, 100 Wudong Road, Shanghai, 200433, China,Shanghai Advanced Institute of Finance, Shanghai Jiao Tong University, 211 Huaihai West Road, Shanghai, 200030, China","Received 10 August 2021, Revised 16 November 2021, Accepted 17 December 2021, Available online 18 December 2021, Version of Record 24 December 2021.",https://doi.org/10.1016/j.reseneeco.2021.101283,Cited by (5),This paper sheds light on the effectiveness of a target-based performance evaluation system (TPES) on strenghening local environmental enforcement in China. We conduct a difference-in-differences (DiD) specification and then exploit unique firm-level data to examine whether the TPES reform facilitates SO==== reductions in local firms. The results indicate that SO,None,"More incentive, less pollution: The influence of official appraisal system reform on environmental enforcement",https://www.sciencedirect.com/science/article/pii/S0928765521000683,18 December 2021,2021,Research Article,42.0
"Chakraborti Lopamudra,Shimshack Jay P.","Loyola University Chicago, School of Environmental Sustainability & Quinlan School of Business, 1032 W. Sheridan Road, BVM Hall 411, Chicago, IL 60660, United States,University of Virginia, Frank Batten School, 235 McCormick Road, PO Box 400893, Charlottesville, VA 22904-4893. United States","Received 29 October 2020, Revised 14 December 2021, Accepted 15 December 2021, Available online 17 December 2021, Version of Record 30 December 2021.",https://doi.org/10.1016/j.reseneeco.2021.101281,Cited by (7),"All else equal, disparities in environmental exposure are associated with disparities in health and economic well-being. Here, we combine 9 years of data on toxic water pollution discharges from more than 1600 industrial facilities across urban Mexico with geographic, economic, and sociodemographic data from ≈ 50,000 Mexican urban block groups. We first show that industrial facilities pollute more in marginalized neighborhoods and in neighborhoods that are becoming more marginalized over time. In contrast, we find no evidence for relationships between toxic water pollution and indigenous race. We then explore channels driving observed exposure disparities. We find evidence that environmental disparities in urban Mexico are associated with collective action, community pressure, and Coasian bargaining. We do not find evidence consistent with political economic or amenity-based sorting mechanisms.",None,Environmental disparities in urban Mexico: Evidence from toxic water pollution,https://www.sciencedirect.com/science/article/pii/S092876552100066X,17 December 2021,2021,Research Article,43.0
"Delacote Philippe,Le Velly Gwenolé,Simonet Gabriela","Université de Lorraine, AgroParisTech-INRAe, BETA, 14 rue Girardet – CS 14216, Nancy Cedex 54042, France,Climate Economics Chair, Palais Brongniart, 28 Place de la Bourse, Paris 75002, France,CEE-M, Univ Montpellier, CNRS, INRAe, Institut Agro, 2 Place Pierre Viala, Montpellier 34060, France,Independent Researcher, France","Received 3 November 2020, Revised 8 October 2021, Accepted 3 November 2021, Available online 27 November 2021, Version of Record 4 December 2021.",https://doi.org/10.1016/j.reseneeco.2021.101277,Cited by (3),"Since the establishment of REDD+, hundreds of projects have emerged around the globe. Much attention has been given to REDD+ projects in the literature, but the conditions under which they are likely to be effective are still not well known. In particular, the location bias concept states that projects are more likely to be implemented in remote areas, where development pressure is low, hence questioning the additionality of these projects. In this article, we examine this concept, assessing how the status of REDD+ project proponents and the project certification influence the choice of location and the project's additionality. Using a sample of six REDD+ projects in Brazil, we show that these two dimensions can impact location choice toward areas with higher or lower opportunity costs and that this choice can impact additionality. We also show that the selection of an area with low opportunity costs, which is frequently presented as a location bias, does not necessarily preclude additionality.",None,Revisiting the location bias and additionality of REDD+ projects: the role of project proponents status and certification,https://www.sciencedirect.com/science/article/pii/S0928765521000622,27 November 2021,2021,Research Article,44.0
"Lafforgue Gilles,Lorang Etienne","Toulouse Business School, 1 Place Alphonse Jourdain – CS 66810, 31068 Toulouse Cedex 7, France,Université de Lorraine, Université de Strasbourg, Agro Paris Tech, CNRS, INRAE, BETA, 54000 Nancy, France,Climate Economics Chair, Univ. Paris Dauphine, Paris, France","Received 21 June 2021, Revised 12 November 2021, Accepted 16 November 2021, Available online 25 November 2021, Version of Record 6 December 2021.",https://doi.org/10.1016/j.reseneeco.2021.101278,Cited by (8),"This paper investigates the recycling opportunities of an industrial sector constrained by resource, climate, and waste capacities. To do this, we model the full lifecycle of a good to consider the waste and greenhouse gas (GHG) emissions coming from both its production — from virgin or recycled materials — and consumption. We identify the optimal trajectories of resources use, mainly depending on the relative scarcity of the resources and on their emissions. Although recycling is usually, and correctly, noted as an opportunity to reduce the impact of consumption on primary resources and waste, we also consider the possible negative environmental consequences of recycling and we discuss the resulting arbitrations. We characterize the optimal recycling strategy and we show that, in some cases, the recycling rate through time is an inverted U-shape, and there can be a catch-up phase of consumption at the end of the social planner program. Finally, we discuss the policy implications of our model by identifying and analyzing the set of optimal tax-subsidy schemes, and we highlight the existence of standard environmental externalities as well as a positive externality linked to the absence of a market for waste.",None,"Recycling under environmental, climate and resource constraints",https://www.sciencedirect.com/science/article/pii/S0928765521000634,25 November 2021,2021,Research Article,45.0
Neill Jon R.,"Department of Economics, Western Michigan University, Kalamazoo, MI, 49008, United States","Received 24 February 2021, Revised 1 November 2021, Accepted 2 November 2021, Available online 11 November 2021, Version of Record 25 November 2021.",https://doi.org/10.1016/j.reseneeco.2021.101276,Cited by (1),"Measuring willingness to pay for non-market goods continues to be problematic for the benefit-cost analyst. This note presents a new procedure for placing a lower bound on that value. The measure identified herein offers the advantage of not requiring any assumptions that are not empirically verifiable, and can be taken using the market demand schedule for any good that has the quantity of the non-market good consumed as an argument.",None,Using consumer’s surplus to bound willingness to pay for non-market goods,https://www.sciencedirect.com/science/article/pii/S0928765521000610,11 November 2021,2021,Research Article,46.0
"Qiu Yueming Lucy,Wang Yi David,Iseki Hiroyuki,Shen Xingchi,Xing Bo,Zhang Huiming","School of Public Policy, University of Maryland, College Park, MD, 20742, USA,University of International Business and Economics, School of Banking and Finance, China,School of Architecture, Planning, and Preservation, University of Maryland, College Park, MD, 20742, USA,Department of Forecasting, Resource Planning and Development, Salt River Project, Tempe, AZ, 85281, USA,China Institute of Manufacturing Development, Nanjing University of Information Science & Technology, Nanjing, 210044, China","Received 14 April 2021, Revised 3 November 2021, Accepted 3 November 2021, Available online 9 November 2021, Version of Record 17 November 2021.",https://doi.org/10.1016/j.reseneeco.2021.101275,Cited by (9),"Accurate assessment of the impact of electric vehicle (EV) charging on the electric grid is critical for energy policymakers to design efficient EV subsidy programs as well as to provide reliable electricity infrastructure. Despite the fact that 80 % of EV charging is conducted with residential in-home chargers, very few empirical studies have examined the load and environmental impact of residential EV charging based on actual electricity consumption data. Our paper fills this critical gap in the literature, applying a difference-in-differences approach to high frequency smart meter data of about 1600 EV homes from 2014 to 2019 in Arizona, United States. First, we find that the electricity demand during the system peak hours from 6 to 8 pm in summer can increase by 7–14 % at an average household with in-home EV charging. Second, EV households respond to electricity pricing signals by increasing their charging in lower-priced off-peak hours within the EV-specific time-of-use (TOU) pricing. Third, we find evidence of rebound effects in driving that lead to a reduction in home-electricity consumption in certain hours of the day. Lastly, we show that our empirical estimation of the grid impact due to in-home EV charging is different from that predicted by existing simulation models due to factors such as consumer behaviors. Such deviations between predicted and actual behaviors imply potential adjustment of relevant policy interventions.",None,Empirical grid impact of in-home electric vehicle charging differs from predictions,https://www.sciencedirect.com/science/article/pii/S0928765521000609,9 November 2021,2021,Research Article,47.0
"Choi Pak-Sing,Espínola-Arredondo Ana,Muñoz-García Félix","Graduate Institute of Industrial Economics, National Central University, Taiwan. No. 300 Zhongda Road, Zhongli District, Taoyuan City 32001 Taiwan,101B Hulbert Hall, School of Economic Sciences,Washington State University, Pullman, WA 99164-6210, USA,103H Hulbert Hall, School of Economic Sciences, Washington State University, Pullman, WA 99164-6210, USA","Received 18 August 2020, Revised 6 August 2021, Accepted 27 October 2021, Available online 30 October 2021, Version of Record 9 November 2021.",https://doi.org/10.1016/j.reseneeco.2021.101267,Cited by (1),"This paper considers firms’ incentives to merge under imperfect competition, where we allow for product differentiation, cost asymmetries, and pollution intensities (green and brown goods). We first analyze mergers in the absence of environmental regulation, showing that mergers induce an output shift towards the lowest cost firm. When emission fees are introduced, however, firms also consider their relative pollution intensities, potentially reverting the above output shift. We show that socially excessive mergers can arise when firms shift output to the more cost-efficient firm which may cause more pollution. In contrast, socially insufficient mergers can arise if output shifts reduce pollution.",None,Environmental policy helping antitrust decisions: Socially excessive and insufficient merger approvals,https://www.sciencedirect.com/science/article/pii/S092876552100052X,30 October 2021,2021,Research Article,48.0
"Ki Hyoshin,Kim Jeong-Yoo","Department of Economics, Kyung Hee University, 1 Hoegidong, Dongdaemunku, Seoul 130-701, South Korea","Received 7 February 2021, Revised 12 September 2021, Accepted 20 October 2021, Available online 29 October 2021, Version of Record 10 November 2021.",https://doi.org/10.1016/j.reseneeco.2021.101266,Cited by (6),"In this paper, we reconsider the information problem of consumers who are concerned about the environment that was first identified by ====, ====. We obtain the result that Intuitive Criterion selects the unique equilibrium in which a seller producing eco-friendly products separates itself from the seller producing eco-unfriendly products by distorting its price from its first-best price upwards to the least costly degree. That is, a high price signals environmental friendliness. This is contrasted with the result of ==== who obtains the pooling equilibrium as the unique outcome (if the product is very likely to be eco-friendly) by using the concept of the undefeated equilibrium. We also examine the effect of the subsidy policy to promote consumptions of environmentally-friendly products by using Intuitive Criterion. Interestingly, a selective subsidy scheme can separate the high type from the low type but cannot provide the seller a strong enough incentive to invest in the environmental-friendly technology. We also show that if the motive of the monopolist, whether it is solely profit-maximizing or involves concerns for the environment, is its private information, a high price can signal the monopolist's environmental concerns and its voluntary choice of the eco-friendly technology.",None,Sell green and buy green: A signaling theory of green products,https://www.sciencedirect.com/science/article/pii/S0928765521000518,29 October 2021,2021,Research Article,49.0
"Schueftan Alejandra,Aravena Claudia,Reyes René","Instituto de Arquitectura y Urbanismo, Facultad de Arquitectura y Artes, Universidad Austral de Chile, Helena Haverbeck S/N, Campus Isla Teja, Valdivia, Chile,Instituto Forestal, sede Valdivia, Fundo Teja Norte S/N, Valdivia, Chile,Department of Economics, Edinburgh Business School, Heriot-Watt University, Edinburgh, EH14 3AS, United Kingdom,Instituto de Economía Agraria, Facultad de Cs. Agrarías y Alimentarias, Universidad Austral de Chile, Campus Isla Teja, Valdivia, Chile","Received 18 February 2020, Revised 26 July 2021, Accepted 4 October 2021, Available online 6 October 2021, Version of Record 29 October 2021.",https://doi.org/10.1016/j.reseneeco.2021.101265,Cited by (8),"High firewood consumption for heating produces high levels of pollution in cities in central and southern Chile, with serious consequences for health and quality of life. Energy efficiency measures (EEMs) have been identified as the best strategy to reduce air pollution and maximize social benefits. However, their adoption has been slow. The objective of this article is to investigate household preferences for financial incentives needed to promote private investments in EEMs in Central-Southern Chilean households and study the role of energy savings and the uncertainty about potential savings in the investment decision, with the aim of finding solutions to increase the adoption of these technologies. We use a choice experiment to explore the trade-off between the investment costs, financial instruments, energy savings, and the uncertainty about achieving the theoretical savings provided by engineering and architectural models. The results show that financial instruments play the most important role in this decision, followed by the savings achieved by the retrofit. Householders prefer to finance their investments with a mix of their personal resources and medium-term credits, trying to avoid long-term commitments. Although uncertainty was found to be a significant variable, it seems to play a small role in the investment decision.",None,"Financing energy efficiency retrofits in Chilean households: The role of financial instruments, savings and uncertainty in energy transition",https://www.sciencedirect.com/science/article/pii/S0928765521000506,6 October 2021,2021,Research Article,54.0
Jin Wei,"Ma Yinchu School of Economics, Tianjin University, Tianjin, China","Received 11 June 2020, Revised 20 March 2021, Accepted 29 August 2021, Available online 31 August 2021, Version of Record 28 September 2021.",https://doi.org/10.1016/j.reseneeco.2021.101263,Cited by (9),"Growing under the incumbent dirty regime might generate inertia against switching to a clean alternative and lead to the carbon lock-in. I analyze the economics of carbon lock-in through the lens of path dependence and self-fulfilling expectation. The incumbent dirty regime, as the first mover, accumulates an installed base of household users during early lead periods. The installed base generates an effect of path dependence that incentives upcoming households to keep on joining the incumbent dirty regime rather than switch to the clean alternative. Switching could be an expectation-driven selection outcome if expectations are formed about an expanding clean regime which outweighs the path dependence effect. Switching is a welfare-improving outcome if welfare gains by upcoming households switching to the clean regime offset welfare losses by installed-base households locked in the dirty one.",None,"Path dependence, self-fulfilling expectations, and carbon lock-in",https://www.sciencedirect.com/science/article/pii/S0928765521000488,31 August 2021,2021,Research Article,55.0
Sinclair-Desgagné Bernard,"Skema Business School and Université Côte d'Azur (GREDEG), France","Received 6 March 2020, Revised 29 June 2021, Accepted 18 August 2021, Available online 26 August 2021, Version of Record 2 September 2021.",https://doi.org/10.1016/j.reseneeco.2021.101261,Cited by (4),"The Stern-Stiglitz Report on carbon pricing emphasizes that environmental policy must not only cope with market failures, but also with government and organizational failures. Focusing on the latter, this paper investigates how some practices central to human resource management – employee selection and training, performance appraisal and rewards, employee discretion and empowerment – can be jointly deployed to direct managerial attention adequately. Using a static multi-task principal-agent model and standard monotone comparative statics tools, I derive predictions/prescriptions on how these practices should adjust as the firm's stakes in sustainability increase. These prescriptions notably include some qualifications concerning the outsourcing of environmental services and employee training, and some implications for public policy.",None,Green human resource management – A personnel economics perspective,https://www.sciencedirect.com/science/article/pii/S0928765521000464,26 August 2021,2021,Research Article,56.0
"Lin Jing,Mou Dunguo","School of Economics and Management, Shanghai Institute of Technology, Shanghai, 200235, China,The Development Research Center of Xiamen Municipal People’s Government, Fujian, 361012, China,School of Economics, Xiamen University, Xiamen, 361005, China","Received 26 November 2019, Revised 2 August 2021, Accepted 10 August 2021, Available online 20 August 2021, Version of Record 24 August 2021.",https://doi.org/10.1016/j.reseneeco.2021.101259,Cited by (12),"China has been attempting to realise green sustainable economic development. Thus, China has proposed and begun to implement the ‘switching from coal to gas’ policy to realise the energy structure transition but neglected to consider seasonal natural gas demand fluctuations, gas supply shortages, the backward gas transportation and storage infrastructure. This paper constructs a model of China’s natural gas distribution system by incorporating these four factors: ① supply factors including domestic ==== pipeline systems in the country, and ④ the pricing mechanism of natural gas. Optimal spatial natural gas distribution with maximum social welfare under the three conditions are simulated, respectively: the ① fixed price system, ② market pricing mechanism, and ③ seasonal fluctuations. The simulation results indicate substantial changes would occur in China’s natural gas system during the switch from coal to gas, and the natural gas infrastructure requires further improvement. This paper also provides references for the ==== facility location selection in China.",None,Analysis of the optimal spatial distribution of natural gas under ‘transition from coal to gas’ in China,https://www.sciencedirect.com/science/article/pii/S0928765521000440,20 August 2021,2021,Research Article,57.0
"Strandholm John C.,Espinola-Arredondo Ana,Munoz-Garcia Felix","George 244, George Dean Johnson, Jr. College of Business and Economics, University of South Carolina-Upstate, 160 East St. John Street, Spartanburg, SC 29306, United States,101B Hulbert Hall, Washington State University, Pullman, WA 99164, United States,103H Hulbert Hall, Washington State University, Pullman, WA 99164, United States","Received 12 November 2020, Revised 16 April 2021, Accepted 7 August 2021, Available online 20 August 2021, Version of Record 25 August 2021.",https://doi.org/10.1016/j.reseneeco.2021.101258,Cited by (4),"This paper examines a model of investment in abatement where polluting firms produce output while investing in R&D. This investment, however, increases production costs, thus disrupting first-period output. We identify three equilibrium profiles where firms choose to either: (1) invest in R&D alone (thus rationalizing a common modeling assumption in the literature); (2) produce output alone; or (3) engage in both activities. We evaluate how the emergence of each result is affected by the market structure in which firms compete and by the severity of spillover effects. We then measure welfare levels in each equilibrium profile. Overall, we show that firms endogenously choose to focus on R&D only when the market is concentrated and spillover effects are small. In other type of industries, our findings indicate that firms may focus on output production or engage in both activities under relatively large conditions.",None,Pollution abatement with disruptive R&D investment,https://www.sciencedirect.com/science/article/pii/S0928765521000439,20 August 2021,2021,Research Article,58.0
"Xie Guanghua,Chen Lin,Chen Xichan","School of Management, Northwestern Polytechnical University, Xi’an, China,Dongwu Business School, Soochow University, Suzhou, China","Received 2 January 2021, Revised 14 June 2021, Accepted 28 July 2021, Available online 30 July 2021, Version of Record 7 August 2021.",https://doi.org/10.1016/j.reseneeco.2021.101256,Cited by (6),"Using staggered deregulation of short sales constraints in the Chinese capital market, this study investigates how short selling threat related to corporate environmental disclosure strategies. Our study finds that pilot firms experience a larger increase in hard disclosures, and a larger decrease in soft disclosures after short selling deregulation. Specifically, the increase in hard disclosure is found primarily at good environmental performers, whereas the decrease in soft disclosure is primarily found at poor environmental performers. Further analysis shows that the increase in hard disclosure and the decrease in soft disclosure is significantly more pronounced at firms that are covered by small number of media and analysts, with low institutional ownership and stock liquidity. Overall, our findings suggest that firms might change the type of environmental disclosure to mitigate their exposures to short selling threat, and provide evidence of the disciplining effect of short sales on environmental disclosures.",None,The role of short selling threat in corporate environmental disclosure strategies: Evidence from China,https://www.sciencedirect.com/science/article/pii/S0928765521000415,30 July 2021,2021,Research Article,59.0
"Bensch Gunther,Kluve Jochen,Stöterau Jonathan","RWI Leibniz Institute for Economic Research, Germany,KfW Development Bank, Humboldt-Universität zu Berlin, Germany,The World Bank, Humboldt-Universität zu Berlin, RWI Leibniz Institute for Economic Research, Germany","Received 16 June 2020, Revised 10 July 2021, Accepted 16 July 2021, Available online 21 July 2021, Version of Record 1 August 2021.",https://doi.org/10.1016/j.reseneeco.2021.101248,Cited by (4),"Improving access to more modern forms of energy requires supply chains that reach further into rural areas. This paper studies a supply-side intervention intended to foster last-mile distribution of energy-access technologies through local small-scale entrepreneurship. We use a staggered-implementation evaluation design to assess the impact on employment and income outcomes of the intervention, which is a large-scale program in Kenya that supports the diffusion of improved cookstoves and small solar products. The results demonstrate how trained entrepreneurs intensify and diversify their income-generating activities, often by shifting away from ==== as a main source of income. For cookstove entrepreneurs, this goes along with improvements in individual and household incomes as well as perceived economic well-being. Our estimates suggest that impacts do not only differ between the two technologies but also across subgroups including gender, age, and baseline occupation. Our findings substantiate that market-based interventions can foster energy access in rural areas by supporting the establishment of local businesses. We highlight several contextual factors that are of relevance when considering the adoption of this approach.",None,The market-based dissemination of energy-access technologies as a business model for rural entrepreneurs: Evidence from Kenya,https://www.sciencedirect.com/science/article/pii/S0928765521000336,21 July 2021,2021,Research Article,60.0
"Singh Prachi,Dey Sagnik","Ashoka University, Rajiv Gandhi Education City, Sonipat, Haryana 131029, India,Centre for Atmospheric Sciences, Indian Institute of Technology Delhi, India","Received 18 February 2020, Revised 26 March 2021, Accepted 20 May 2021, Available online 27 May 2021, Version of Record 5 June 2021.",https://doi.org/10.1016/j.reseneeco.2021.101244,Cited by (7),"This paper examines the effect of biomass burning on adolescent health in India. The biomass burning problem is quite acute especially in North India, with some states experiencing forest fires and few states actively engaging in crop burning practice. We combine remote sensing data on biomass burning events with a pan-India survey on teenage girls (TAG survey). We exploit regional and temporal variation in our data to establish the link between occurrence of extremely high levels of biomass burning during early life and adolescent height for girls in India. Our results indicate that exposure to extremely high level of biomass burning during prenatal and postnatal period is associated with lower height (by 0.7 percent or 1.07 cm) later in life. Girls from North India are found to be especially vulnerable to the harmful effects of exposure to biomass burning.",None,Crop burning and forest fires: Long-term effect on adolescent height in India,https://www.sciencedirect.com/science/article/pii/S0928765521000294,27 May 2021,2021,Research Article,61.0
"Yu Haowei,Zhou You","College of Economics, Jinan University, Guangzhou, Guangdong, China,School of Management and Economics, Beijing Institute of Technology, Beijing, 100081, China,Center for Energy and Environmental Policy Research, Beijing Institute of Technology, Beijing, 100081, China","Received 27 September 2020, Revised 12 April 2021, Accepted 19 May 2021, Available online 23 May 2021, Version of Record 1 June 2021.",https://doi.org/10.1016/j.reseneeco.2021.101245,Cited by (2),.,None,Highway Spending and Induced Vehicle Emissions: Evidence from the US states,https://www.sciencedirect.com/science/article/pii/S0928765521000300,23 May 2021,2021,Research Article,62.0
Levinson Arik,"Georgetown University and NBER, United States","Received 21 January 2017, Revised 7 May 2021, Accepted 11 May 2021, Available online 13 May 2021, Version of Record 21 May 2021.",https://doi.org/10.1016/j.reseneeco.2021.101243,Cited by (8),"This paper uses the historical experience of U.S. states to examine the reasons why energy intensity has declined in some places more than in others. In aggregate, U.S. energy per dollar of GDP declined 34 percent between 1997 and 2018, but across states the decline varied from 9 percent in Iowa to 52 percent in Washington State. I show that none of this variation is explained by either deindustrialization or the changing composition of states’ industrial sectors. Although some U.S. state policies are significantly correlated with these changes, they are not correlated in a way that explains the changing overall state energy intensities. Energy intensity declines do not appear to be a result of leakage to other states or countries and have not been associated with slower economic growth.",None,"Energy intensity: Deindustrialization, composition, prices, and policies in U.S. states",https://www.sciencedirect.com/science/article/pii/S0928765521000282,13 May 2021,2021,Research Article,63.0
"Kinokuni Hiroshi,Ohori Shuichi,Tomoda Yasunobu","Faculty of Economics, Ritsumeikan University, 1-1-1 Nojihigashi, Kusatsu, Shiga, 525-8577, Japan,Faculty of Informatics, Kansai University, 2-1-1 Ryozenjicho, Takatsuki, Osaka, 569-1052, Japan,Faculty of Economics, Hiroshima University, 1-3-2 Kagamiyama, Higashi-Hiroshima, Hiroshima, 739-8511, Japan","Received 6 March 2020, Revised 9 February 2021, Accepted 22 April 2021, Available online 27 April 2021, Version of Record 10 May 2021.",https://doi.org/10.1016/j.reseneeco.2021.101242,Cited by (2),"This study examines how the timing of waste disposal fee collection affects the producer’s choice of built-in product durability and social welfare in a durable-goods monopoly model. We categorize the waste disposal fee policies into two: advance disposal fee (ADF) policy and disposal fee (DF) policy. We show that a DF policy has two opposing effects on durability. Firstly, a DF policy gives the producer an incentive to increase durability in order to delay the households’ waste disposal and to discount future payments of the disposal fee (the payment-discounting effect). Secondly, a DF policy creates an incentive for consumers to dump waste illegally in order to mitigate the payment of the disposal fee, and gives the producer an incentive to reduce durability in order to avoid market saturation and the associated future price cuts (the illegal-dumping effect). When the disposal fee is low, the payment-discounting effect dominates the illegal-dumping effect under a DF policy, leading to the enhancement of durability. In this case, from a social welfare viewpoint, a DF policy may be more desirable than an ADF policy if the environmental damage associated with illegal dumping is not serious. However, when the disposal fee is high, a DF policy induces more illegal dumping, reduces durability, and inflicts more environmental damage. Therefore, an ADF policy is more socially desirable than a DF policy when the disposal fee is high. Moreover, we consider an oligopoly case and find that an ADF policy is more socially desirable in an industry with smaller market power.",None,Advance disposal fee vs. disposal fee: A monopolistic producer’s durability choice model,https://www.sciencedirect.com/science/article/pii/S0928765521000270,27 April 2021,2021,Research Article,64.0
"Engelhorn Thorsten,Müsgens Felix","Brandenburgische Technische Universität Cottbus - Senftenberg, Forschungszentrum 3E, Siemens-Halske-Ring 13, 03046, Cottbus, Germany","Received 7 July 2019, Revised 7 February 2021, Accepted 10 February 2021, Available online 17 March 2021, Version of Record 22 March 2021.",https://doi.org/10.1016/j.reseneeco.2021.101241,Cited by (10),This paper discusses the efficiency of ,None,Why is Germany’s energy transition so expensive? Quantifying the costs of wind-energy decentralisation,https://www.sciencedirect.com/science/article/pii/S0928765521000269,17 March 2021,2021,Research Article,65.0
"Costello Christopher,Molina Renato","Bren School of Environmental Science & Management, University of California, Santa Barbara, CA 93106, USA,National Bureau of Economic Research, Santa Barbara, CA 93106, USA,Rosenstiel School of Marine & Atmospheric Science, University of Miami, Miami, FL 33149, USA,Miami Herbert Business School, University of Miami, Coral Gables, FL 33124, USA","Received 24 July 2020, Revised 21 December 2020, Accepted 6 March 2021, Available online 9 March 2021, Version of Record 12 March 2021.",https://doi.org/10.1016/j.reseneeco.2021.101239,Cited by (7),"Countries exploiting transboundary natural resources face strong incentives to over-exploit. This basic economic insight has been validated empirically where numerous resources such as water, forests, game, and fisheries are found to be in worse condition than those completely contained in single nations. Attempts to solve this challenge through cross-country cooperation have been largely unsuccessful because competitive extraction is often more attractive than adhering to cooperative agreements. Focusing on the fishery, we explore the game-theoretic economics of an alternative to cooperative arrangements, called a transboundary marine protected area (TMPA), which straddles both countries’ waters. We derive the conditions under which it can improve profits and stock biomass, even in the presence of individually-rational non-cooperation across countries. Strikingly, we find that well-designed TMPAs have the potential to completely overcome non-cooperation across countries; this result is strongest for low growth rate species. A TMPA can earn higher harvest benefits for both countries, increase stocks in both countries, and in many cases, can even reproduce the fully cooperative outcome.",None,Transboundary marine protected areas,https://www.sciencedirect.com/science/article/pii/S0928765521000245,9 March 2021,2021,Research Article,66.0
"Garcia Jorge H.,Wei Jiegen","Universidad de los Andes, School of Management (UASM), Cl. 21 #1 - 20, Off. LA 302, Bogotá, Colombia,Department of Economics, University of Gothenburg, Gothenburg, Sweden","Received 21 July 2020, Revised 19 January 2021, Accepted 13 February 2021, Available online 26 February 2021, Version of Record 7 April 2021.",https://doi.org/10.1016/j.reseneeco.2021.101232,Cited by (0),". The implications of the use of non-Bayesian belief formation rules by society, namely a representativeness rule (overweighting the signals) and conservativism (overweighting the prior), for payoff functions and equilibria are explored.",None,On social norms and beliefs: A model of manager environmental behavior,https://www.sciencedirect.com/science/article/pii/S0928765521000178,26 February 2021,2021,Research Article,67.0
"Carlsson Fredrik,Kataria Mitesh,Lampi Elina,Martinsson Peter","Department of Economics, University of Gothenburg, Box 640, 405 30, Gothenburg, Sweden","Received 2 October 2019, Revised 1 December 2020, Accepted 1 January 2021, Available online 29 January 2021, Version of Record 12 February 2021.",https://doi.org/10.1016/j.reseneeco.2021.101216,Cited by (14),"Households’ demand for electricity continues to increase. This trend per se should indicate increased disutility from power outages. Additionally, batteries and other back-up systems have been improved, and the frequency and duration of outages have been reduced in many countries. By comparing the results from two stated preference studies on Swedish households’ willingness to pay (WTP) to avoid power outages in 2004 and 2017, we investigate whether the WTP has changed. The WTP is assessed for power outages of 1- and 4 -h durations, and whether it is planned or unplanned. We find three main differences: (i) the proportion of households stating zero WTP to avoid power outages decreased significantly from 2004 to 2017, meaning that more households are willing to pay to avoid a power outage in 2017 than in 2004; (ii) the overall WTP was considerably higher in 2017 than in 2004, but (iii) the conditional WTP, that is, WTP for those that have a positive WTP for an outage, has decreased. These results have implications for how regulators incentivize and regulate electricity suppliers, because the results suggest that a reliable supply of electricity is of greater importance now than what the literature has suggested.",None,Past and present outage costs – A follow-up study of households’ willingness to pay to avoid power outages,https://www.sciencedirect.com/science/article/pii/S0928765521000014,29 January 2021,2021,Research Article,68.0
"Daminato Claudio,Diaz-Farina Eugenio,Filippini Massimo,Padrón-Fumero Noemi","ETH Zürich, Centre for Energy Policy and Economics, Switzerland,Università della Svizzera Italiana, Switzerland,Universidad de La Laguna, Spain","Received 20 December 2019, Revised 13 January 2021, Accepted 18 January 2021, Available online 22 January 2021, Version of Record 29 January 2021.",https://doi.org/10.1016/j.reseneeco.2021.101221,Cited by (7),"Smart meters can promote behavioral changes and water conservation by improving information and providing feedback about water consumption to households. In this paper, we evaluate a large-scale programme implemented by the municipal water company of La Laguna (Tenerife). Exploiting quasi-experimental variation brought about program, we estimate the effect of water meter replacement on measured water consumption and the behavioral effect of the installation of the smart metering technology allowing households to access daily water consumption and real-time feedback through an online portal. Our main empirical analysis employs a ==== identification strategy and uses annual consumption data from 51,674 households observed over 10 years. We find a positive effect of water meter replacement on measured water consumption. Our main finding is that providing access to the smart metering technology induces households to reduce consumption by around 2% on average. Our results point to consumers’ engagement with the information portal as the main mechanism behind the observed behavioral response.",None,The impact of smart meters on residential water consumption: Evidence from a natural experiment in the Canary Islands,https://www.sciencedirect.com/science/article/pii/S0928765521000063,22 January 2021,2021,Research Article,69.0
