name,institution,publish_date,doi,cite,abstract,introduction,Title,Url,Time,Year,Type,Unnamed: 0
Wichers Hendrika Geesje,"Royal Holloway, University of London. Department of Economics","Received 13 June 2022, Revised 17 December 2022, Accepted 20 December 2022, Available online 5 January 2023, Version of Record 5 January 2023.",https://doi.org/10.1016/j.socec.2022.101970,Cited by (0),"In this paper, we experimentally study targeted intervention in a coordination game played in a network. We study two types of bonuses that encourage efficient coordination: a bonus for everyone, and a targeted bonus for less connected nodes only. The bonus for everyone successfully moves the system to the efficient outcome. The targeted bonus performs well initially, but the effect does not persist.",None,Targeted intervention using network characteristics: An experiment,https://www.sciencedirect.com/science/article/pii/S2214804322001409,5 January 2023,2023,Research Article,33.0
"Dorner Zack,Lancsar Emily","Waikato Management School, University of Waikato, Private Bag 3105, Hamilton 3240, New Zealand,Department of Health Services Research & Policy, Australian National University, 62 Mills Road, Acton ACT 2601, Australia","Received 3 November 2021, Revised 6 December 2022, Accepted 22 December 2022, Available online 5 January 2023, Version of Record 20 January 2023.",https://doi.org/10.1016/j.socec.2022.101972,Cited by (0),"One remaining puzzle in the literature on intrinsic motivation and extrinsic incentives is the conflict between two oft-cited rules: “pay enough or don’t pay at all” and “pay, but not too much”. There is some evidence to suggest differing impact of incentives, depending on level of initial motivation. Our lab-in-the-field experiment, on a heterogeneous sample of the general public, allows us to test our intuitive prediction: that crowding out will be less (more) likely when motivation is low (high) to begin with. We use a real effort task and a within- and between-subject design to measure motivation before, during and after an incentive is applied. On average, we find support for “pay, but not too much”, as a low power monetary incentive is as effective as a high power monetary incentive when applied. However, high power monetary incentives strongly crowd out motivation for the high types. Monetary incentives (low or high) do not crowd out motivation in low motivation types. A charity incentive does not increase performance in the real effort task, but also has no crowding out effect. We show the importance of accounting for initial intrinsic motivation, and that the highly motivated are more susceptible to crowding out.",None,Don’t pay the highly motivated too much,https://www.sciencedirect.com/science/article/pii/S2214804322001422,5 January 2023,2023,Research Article,34.0
"Estepa-Mohedano Lorenzo,Espinosa María Paz","LoyolaBehLab, ETEA-Development Institute, Universidad Loyola Andalucía, Spain,Department of Economics, University of the Basque Country, Spain","Received 1 April 2022, Revised 18 November 2022, Accepted 25 December 2022, Available online 31 December 2022, Version of Record 4 January 2023.",https://doi.org/10.1016/j.socec.2022.101974,Cited by (0),"Eliciting risk preferences usually involves tasks that subjects may find complex, such as calculations of expected values and assessment of probabilities in multiple price lists (MPL). There is a serious concern that the decisions of the subjects may be driven by miscalculations or miscalibration of probabilities, rather than by their risk preferences. In this paper, we test whether introducing aids to the usual lottery choices would help to reduce the error rate and possibly change risk aversion elicitation. The experiment was run with subjects from a rural area in Honduras. We compare the risk elicitation results of a multiple price list and two different treatments, one with visual aids (graphical representation of probabilities) and the other with contextual aids (bills to represent rewards and a distribution of ten beans between the two rewards to represent a lottery). Our results indicate that risk attitudes elicitation was affected with contextual aids, reducing risk aversion. For the treatment with visual aids we observe no effect.",None,Comparing risk elicitation in lotteries with visual or contextual aids,https://www.sciencedirect.com/science/article/pii/S2214804322001446,31 December 2022,2022,Research Article,35.0
"Angerer Silvia,Glätzle-Rützler Daniela,Waibel Christian","UMIT TIROL – Private University for Health Sciences and Health Technology, Institute for Management and Economics in Healthcare, Eduard-Wallnöfer-Zentrum 1, Hall in Tirol 6060, Austria,University of Innsbruck, Universitätsstrasse 15, Innsbruck 6020, Austria,ETH Zurich, Zuerichbergstrasse 18, Zurich 8092, Switzerland","Received 17 November 2021, Revised 22 December 2022, Accepted 23 December 2022, Available online 24 December 2022, Version of Record 5 January 2023.",https://doi.org/10.1016/j.socec.2022.101973,Cited by (0),"Credence goods markets are characterized by asymmetric information between experts and consumers, specifically relating to quality (what is needed and/or supplied). The functioning of the market is heavily reliant on trust on the side of the consumer and trustworthiness on the side of the expert. However, a large body of empirical and experimental research has demonstrated the existence of overtreatment, undertreatment, and overcharging in several credence goods markets. In this paper, we study two determinants of trust and trustworthiness in experimental credence goods markets: the effects of a health frame (vs. a neutral frame) and an expert subject pool (vs. standard student subject pool). Our results reveal that the subject pool, in combination with the health frame, has a significant impact on the level of trust and trustworthiness, shown by a higher willingness of consumers (patients) to enter the market and a lower rate of undertreatment by experts.",None,Framing and subject pool effects in healthcare credence goods,https://www.sciencedirect.com/science/article/pii/S2214804322001434,24 December 2022,2022,Research Article,36.0
"Balcaen Pieter,Buts Caroline,Bois Cind Du,Tkacheva Olesya","The Royal Military Academy Hobbemastraat 184, 1000 Brussels, Belgium,The Vrije Universiteit Brussel Pleinlaan 2, 1050 Elsene, Belgium,Prof. Dr. Olesya Tkacheva is Assistant Professor at the Brussels School of Governance Pleinlaan 2, 1050 Elsene, Belgium","Received 15 March 2022, Revised 26 November 2022, Accepted 7 December 2022, Available online 9 December 2022, Version of Record 16 December 2022.",https://doi.org/10.1016/j.socec.2022.101968,Cited by (0),"Although the COVID-19 pandemic was accompanied by an infodemic about the origin of the virus and effectiveness of vaccines, little is known about the causal effect of this disinformation on the economy. This article fills in this void by examining the effects of disinformation about COVID-19 vaccines on consumer confidence by means of an original survey experiment in Dutch speaking communities of Belgium. Our findings show that the information set that impacts consumer confidence is much broader than previously assumed. We show that disinformation changes the perception of the effectiveness of vaccines which in turn indirectly impacts the future economic outlook, measured by the metric consumer confidence. Moreover, we find that the above effects are larger for respondents exposed to disinformation that is framed as containing ‘scientific evidence’ compared to ‘conspiracy frames’.","The COVID-19 pandemic has revived scholarly interest in factors affecting consumer sentiments by providing an unprecedented opportunity to examine the relevance of both macro and micro determinants. The pandemic allowed to study the effect of information on consumer sentiments in a new environment, while at the same time identifying health anxiety as an important, but previously overlooked factor affecting consumer economic outlook. This paper contributes to this rapidly growing literature by examining how consumers reacted to disinformation about the effectiveness of anti-COVID-19 vaccines in the midst of the lockdown in Belgium. Unlike the ==== or other economic downturns, the COVID-19 pandemic was accompanied by an infodemic that first spread confusion about the origins and contagiousness of the virus and later questioned the effectiveness and safeness of vaccines. Surprisingly however, very little is known about the impact of this infodemic on consumer sentiments. Our study fills in this void by conducting an original online survey-embedded experiment involving a sample of Belgian consumers who were randomly exposed to a scientifically accurate assessment of vaccine effectiveness and two different treatments containing false information about the effectiveness of anti-COVID vaccines. The first treatment uses a scientific frame that mimics an academic jargon to question the effectiveness of the vaccine, whereas the second is framed in terms of a conspiracy theory, portraying vaccines as the means to covertly extend state control over the population. We find that both of these frames negatively affect respondents’ confidence in the effectiveness of the vaccine which subsequently negatively impacts their economic outlook.====Our study is the first of its kind to bridge ====), showing that disinformation that mimics scientific objectivity has a greater negative impact on vaccine hesitancy than other frames.====). We use the term “disinformation” throughout the paper to capture the fact that the infodemic surrounding the pandemic had a malign intent.====The article is organized as follows: we begin by reviewing the literature on the effect of the pandemic on consumer confidence and the literature on disinformation (including a focus on the recent use of disinformation during the COVID-19 pandemic) in ====, followed by developing hypotheses about the effects of disinformation about vaccine effectiveness on consumer confidence in ====. We present our methodology and data collection in ====. ==== provides an overview of our main findings, followed by a discussion of the implications of our study in ====. ==== concludes and provides direction for follow-up research.",The effect of disinformation about COVID-19 on consumer confidence: Insights from a survey experiment,https://www.sciencedirect.com/science/article/pii/S2214804322001380,9 December 2022,2022,Research Article,37.0
Drechsler Martin,"Helmholtz Centre for Environmental Research – UFZ, Permoserstr. 15, 04318 Leipzig, Germany,Brandenburg University of Technology Cottbus-Senftenberg, Germany","Received 27 May 2022, Revised 28 October 2022, Accepted 5 December 2022, Available online 6 December 2022, Version of Record 9 December 2022.",https://doi.org/10.1016/j.socec.2022.101967,Cited by (0),"Coordination incentives (CI) like the agglomeration bonus that reward the spatial agglomeration (or other spatial patterns) of biodiversity conservation measures are gaining increasing attention. Experiments on CI, accompanied by statistical analyses, reveal insights into the behaviour of human subjects. However, the scope of statistical models is limited and one may, as in other sciences like physics or ecology, gain additional insights by fitting mechanistic process models to the experimental data. I present the first application of this type in the context of CI and fit a multi-agent simulation model to a seminal experiment on the agglomeration bonus. Comparing two basic approaches for the ==== of the model agents, reinforcement learning and using expectations about the future, reveals that the latter is much better able to replicate the observations of the experiment. Improved models of agent behaviour are indispensable in the model-based assessment of CI for the conservation of biodiversity.",None,Improving models of coordination incentives for biodiversity conservation by fitting a multi-agent simulation model to a lab experiment,https://www.sciencedirect.com/science/article/pii/S2214804322001379,6 December 2022,2022,Research Article,38.0
Sautua Santiago I.,"Universidad del Rosario, Department of Economics, Bogotá, Colombia","Received 14 January 2022, Revised 17 September 2022, Accepted 28 November 2022, Available online 30 November 2022, Version of Record 8 December 2022.",https://doi.org/10.1016/j.socec.2022.101966,Cited by (0),"While previous studies documented the existence of gift exchange at work, none of them identified the distinct influences of positive reciprocity and ====. In this study, a field experiment was conducted in an effort to disentangle these two mechanisms. A subset of workers were promised an unexpected pay rise. Some of them started working immediately after the announcement, whereas others started working a week later. Because the pay rise announcement produced an immediate boost in elicited mood that disappeared after a week, this study design enabled separation of the reciprocity and mood motives. The results showed that the announcement increased productivity both among the workers who commenced work immediately after the announcement and among those who commenced work a week later. Moreover, while the increase in productivity was mainly driven by positive reciprocity, the boost in mood played a significant role immediately after the announcement.",None,Disentangling the influences of positive reciprocity and mood on gift exchange at work,https://www.sciencedirect.com/science/article/pii/S2214804322001367,30 November 2022,2022,Research Article,39.0
"Ballesteros Josefina F.,Schouteten Joachim J.,Otilla Angelyn,Ramirez Ramona Isabel,Gellynck Xavier,Casaul Julieta,De Steur Hans","Department of Agricultural Economics, Ghent University, Ghent, Belgium,Department of Food Science, Central Bicol State University, Pili, Philippines,Office of the Vice President for Research and Innovation, Central Bicol State University of Agriculture, Pili, Philippines","Received 21 January 2022, Revised 29 October 2022, Accepted 23 November 2022, Available online 25 November 2022, Version of Record 5 December 2022.",https://doi.org/10.1016/j.socec.2022.101965,Cited by (0),"Origin-based identification and awards are used by craft chocolate makers as cues to signify superior quality and more inclusive practices. However, there is a lack of consumer choice and willingness to pay (WTP) literature that explores the impact of sensory and external cues, particularly award and origin labels, of craft chocolates. Thus, this study aims to combine hedonic and WTP measurements through an experimental auction of three Philippine tablea (cocoa liquor) variants from three origins (i.e., Bohol, Bicol, and Davao) in the Philippines. Information was revealed in a four-round second-price auction: blind condition, award or origin label (randomized order), and informed condition. Results indicated that participants were willing to pay a premium to switch their endowed tablea to the three auctioned tablea. Hedonic and WTP measurements resulted in an overall consistency of the hierarchy of preference between tablea variants. Award and origin significantly improved sensory ratings and WTP premiums for the three variants. ==== analyses revealed that taste positively influenced the propensity to exchange and WTP premiums for all variants. In conclusion, this study found that taste was the most vital factor in choosing tablea, while award and origin labels may be used to further enhance perceived quality and value.",None,Does award and origin labeling influence consumers’ willingness-to-pay beyond sensory cues? An experimental auction on improved Philippine tablea (cocoa liquor),https://www.sciencedirect.com/science/article/pii/S2214804322001355,25 November 2022,2022,Research Article,40.0
"Basu Arnab,Dimova Ralitza,Gbakou Monnet,Viennet Romane","Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, NY 14853, US,Institute for the Study of Labour (IZA), Bonn, Germany,United Nations University World Institute for Development Economics Research (UNU-WIDER), Helsinki, Finland,University of Manchester, Manchester M13 9PL, UK,Université Félix Houphouët-Boigny, Cocody-Abidjan, Côte d'Ivoire, Paris, France,OECD, Paris, France","Received 23 November 2020, Revised 21 September 2022, Accepted 8 November 2022, Available online 21 November 2022, Version of Record 1 December 2022.",https://doi.org/10.1016/j.socec.2022.101957,Cited by (1),"We analyze the effect of parental risk preferences and a novel measure of maternal bargaining power over educational expenses - elicited via lab-in-the-field experiments in rural Côte d'Ivoire – on the educational progression of boys and girls. Data from 135 couples and their children show that father's risk aversion is negatively associated with school attendance for boys and lowers the likelihood of transition from no-schooling to primary schooling for both boys and girls. Mother's risk aversion, on the other hand, has a positive association with the transition into primary schooling and a negative association with the transition into secondary schooling only for girls. Mother's bargaining power is also negatively associated with girls’ schooling, while greater bargaining power for mothers who are relatively more risk averse than the father adversely impacts the transition into primary schooling for boys. Our findings are in line with suggestive evidence that points to a preference for current income generated by the employment of boys in high value cash crop production and the concern for girls’ safety associated with traveling long distances to attend secondary schools.",None,"Parental risk preferences, maternal bargaining power, and the educational progressions of children: Lab-in-the-field evidence from rural Côte d'Ivoire",https://www.sciencedirect.com/science/article/pii/S2214804322001288,21 November 2022,2022,Research Article,41.0
"Michels Marius,Luo Hao,Weller von Ahlefeld Paul Johann,Mußhoff Oliver","Department of Agricultural Economics and Rural Development, Georg-August-Universität Göttingen, Platz der Göttinger Sieben 5, D-37073 Göttingen, Germany","Received 28 February 2022, Revised 30 September 2022, Accepted 19 November 2022, Available online 21 November 2022, Version of Record 5 December 2022.",https://doi.org/10.1016/j.socec.2022.101963,Cited by (0),"Using an incentivized single-player multi-period business management game in which the participants have to manage a virtual apple farm as an experimental device, this study examines how nudges can improve compliance with regard to the 14-day pre-harvest interval rule after the pesticide application. Two different samples were examined, namely German fruit growers and agricultural students. Two different green nudge treatments were investigated: A nudge with facts and pictures which imply environmental and health damages that are presumably caused by breaching the 14-day pre-harvest interval rule, and a nudge with an additional social comparison suggesting that the majority of fruit growers in the same region comply with the rule. The core result of the study is that nudging has a preventive effect and reduces participants' non-compliance behavior in the business management game. The results are of interest to (agricultural) policy makers dealing with regulatory strategies in the context of pre-harvest intervals in apple production, as it is widely documented that nudging is an effective low-cost supplement to controls. Furthermore, the results are of interest for further research in the field of (experimental) economics and nudging, as we provide novel insights into the application of nudges.",None,Compliance with pre-harvest interval rules in apple production—A comparative analysis of green nudges among fruit growers and agricultural students in Germany,https://www.sciencedirect.com/science/article/pii/S2214804322001343,21 November 2022,2022,Research Article,42.0
"Brañas-Garza Pablo,Cabrales Antonio,Mateu Guillermo,Sánchez Angel,Sutan Angela","LoyolaBehLAB, Universidad Loyola Andalucía, Spain,Universidad Carlos III de Madrid and CEPR, Spain,Univ. Bourgogne Franche Comté, Burgundy School of Business – CEREN and University of Valencia, Spain,Universidad Carlos III de Madrid, UMICCS, BIFI, GISC, and IBiDat, Spain,Univ. Bourgogne Franche Comté, Burgundy School of Business, CEREN, Spain","Received 23 March 2022, Revised 12 September 2022, Accepted 11 October 2022, Available online 5 November 2022, Version of Record 21 November 2022.",https://doi.org/10.1016/j.socec.2022.101948,Cited by (0),"We study experimentally the impact of pre-play social interactions on negotiations. We isolate the impact of several common components of interactions: conversations, food, and alcoholic or non-alcoholic beverages. Participants perform a standardized (complex or simple) negotiation under six conditions: without interaction; interaction only; and interactions with water, wine, water and food, and wine and food. We find that none of the treatments improves the outcomes over the treatment without interactions. We also study trust and reciprocity, where we find the same lack of superiority of interaction.====: C91, M11, I18",None,Social interaction and negotiation outcomes: An experimental approach,https://www.sciencedirect.com/science/article/pii/S2214804322001197,5 November 2022,2022,Research Article,43.0
Asatryan Georgi,"Plekhanov Russian University of Economics (Russia), International Study Association (USA), American Political Science Association (USA), The International Political Science Association (Canada) member","Received 3 April 2023, Accepted 3 April 2023, Available online 5 April 2023, Version of Record 28 April 2023.",https://doi.org/10.1016/j.socec.2023.102017,Cited by (0),None,None,"(2019). Springer. by Joachim Weimann, Jeannette Brosig-KochWiesbaden, Germany, 320 pages, $74.93 (hardcover), ISBN-13: 978–3319933627.",https://www.sciencedirect.com/science/article/pii/S2214804323000435,5 April 2023,2023,Research Article,45.0
Dasgupta Utteeyo,"Fordham University, 441 E Fordham Rd, The Bronx, NY 10458; IZA, Institute of Labor Economics, Bonn, Germany.","Received 3 March 2023, Accepted 5 March 2023, Available online 7 March 2023, Version of Record 9 June 2023.",https://doi.org/10.1016/j.socec.2023.102000,Cited by (0),None,None,Looking beyond misbehaving?,https://www.sciencedirect.com/science/article/pii/S2214804323000265,7 March 2023,2023,Research Article,47.0
Brañas-Garza Pablo,Universidad Loyola Andalucía,"Available online 25 February 2023, Version of Record 9 June 2023.",https://doi.org/10.1016/j.socec.2023.101996,Cited by (0),None,"Note that many other submissions from previous years (mostly 2021) were also accepted, rejected, resubmitted, and reviewed during 2022. But I will only refer here to the papers I have handled as Editor in Chief.====The associate editors decided to desk reject another 113 papers and offered the possibility of resubmitting 14 papers (Rej&R).====Therefore, from the original 787 papers submitted, only 47% (372) were sent out for review. Of these, 179 were rejected, 29 accepted, and 164 continue under review.====At ====, we understand just how important publication times are for authors. ==== below shows a a detailed analysis of our publication times and the length of the process. ==== refers to the number of days from the time the author submits the paper to the first decision (by me): DR, Rej&R, or assignment to one of the associate editors.==== (1====) is the number of days from the time the associate editor received the paper to her decision: send out, DR, or Rej&R. ==== (2====) refers to the decision after a resubmission, and ==== (3====) refers to the second resubmission. Interestingly, authors need to wait 84.63 days to receive a decision from the associate editors based on the referee process (if the paper was not desk rejected). For resubmitted papers, the referees need 201.3 days to review the revised versions.==== measures the time taken by reviewers, that is, the number of days elapsed since the papers were sent to the reviewers to the reception of (both) reports. Numbers decrease substantially across rounds (61.5 days for the first round, 42.5 days for the second round, and 22.4 days for the third one).====Obviously, ==== also need to do their job. The bottom of ==== shows the number of days from the time authors are notified of the need for revision (requested revision) until they resubmit the revised manuscript. Authors need a decreasing amount of time to do the successive revisions of the paper: 93.5, 27.7, and 2.5 days, on average, for revisions one, two, and three, respectively.====The very last line of ==== shows the average time for the entire process using data on 29 accepted papers from submissions in 2022.","Submissions, decision times, and impact",https://www.sciencedirect.com/science/article/pii/S2214804323000228,25 February 2023,2023,Research Article,48.0
"Bao Te,Wei Lijia,Yu Yang","School of Social Sciences and NTU-WeBank Research Centre for Research on FinTech, Nanyang Technological University, Singapore,School of Economics and Management, Wuhan University, China,School of Interdisciplinary Studies, Tsinghua University, China","Received 29 November 2021, Revised 5 October 2022, Accepted 6 October 2022, Available online 12 October 2022, Version of Record 20 October 2022.",https://doi.org/10.1016/j.socec.2022.101947,Cited by (0),"There has been a heated debate on the desirability of and the procedure justice concerning Twitter’s Trump Ban. Using online survey data with student subjects, we investigate how information shapes people’s attitude on Twitter’s Trump ban. We find that people’s attitude can be significantly influenced by the information they receive. Our result shows that information related to public safety concerns and the explanation about free speech in Section 230 increases the support for the Trump Ban. Information about European Leaders’ concerns about the Trump Ban and information that may generate negative sentiment toward Twitter lead to a lower support rate for the Trump Ban. Information that may generate negative sentiment towards Trump does not lead to a higher support rate for the ban in the full sample, but only among the Chinese Communist Party members.",None,The impact of information interventions on public opinion on social media regulation: Evidence from a survey on Twitter’s Trump Ban,https://www.sciencedirect.com/science/article/pii/S2214804322001185,12 October 2022,2022,Research Article,50.0
"Acerbi Alberto,Sacco Pier Luigi","Department of Life Sciences, Brunel University, London, UK,DiSFiPEQ, University of Chieti-Pescara, Italy,metaLAB (at) Harvard, Cambridge, MA, USA","Received 16 February 2022, Revised 26 August 2022, Accepted 4 October 2022, Available online 6 October 2022, Version of Record 12 October 2022.",https://doi.org/10.1016/j.socec.2022.101946,Cited by (0),"Within the conceptual framework of the Tightness-Looseness paradigm, we study the dynamics of the social salience of self-control (tight) vs-self-indulgence (loose) orientations across the 20th century on the basis of the English Google Books corpus, by means of the construction of specific lexica of which we track their relative frequencies. We find that whereas the trend of self-control displays a steady increase throughout, that of self-indulgence is U-shaped, so that following a decline along the most part of the century, starting from the late 70s-early 80s we observe a reversal of the trend that signals an increasing salience of self-indulgence. Such result seems to reflect the consumerist turn that has characterized the post-industrial cycle from the 80s onwards. The coexistence of growing trends for mutually antagonizing orientations calls for further analysis of their social interplay. We also perform a parallel analysis on semantically related lexica that confirms the robustness of our findings.",None,The self-control vs. self-indulgence dilemma: A culturomic analysis of 20th century trends,https://www.sciencedirect.com/science/article/pii/S2214804322001173,6 October 2022,2022,Research Article,51.0
Paleologou Suzanna-Maria,"Department of Economics, Aristotle University of Thessaloniki, 54124 Thessaloniki, Greece","Received 26 August 2020, Revised 2 October 2022, Accepted 4 October 2022, Available online 6 October 2022, Version of Record 17 October 2022.",https://doi.org/10.1016/j.socec.2022.101945,Cited by (0),"Human beings have always striven to be happy. For hundreds of years people have been thinking and researching what makes them happy and so do economists interested in the impact of economic and political conditions on happiness. This paper contributes to the strand of empirical literature by proposing the use of a different methodological approach, the GMM, to tackle two significant methodological issues, namely those of misspecification and endogeneity, and to re-evaluate the impact of a number of economic and political conditions on the average happiness of nations in a dynamic panel data framework. Our findings suggest that there is mixed evidence regarding the impact of real GDP per capita on happiness, which is negative for the full sample and positive for the high-income countries. In relation to the impact of democracy and the electoral processes, we find support of a positive impact only for the full sample and the high-income countries. Nevertheless, we do not find statistically significant evidence in relation to the effect of the prevalence of corruption on happiness.",None,"Happiness, democracy and socio-economic conditions: Evidence from a difference GMM estimator",https://www.sciencedirect.com/science/article/pii/S2214804322001161,6 October 2022,2022,Research Article,52.0
Stoll Julius,"Hertie School, Berlin, Germany","Received 18 March 2022, Revised 16 August 2022, Accepted 19 September 2022, Available online 24 September 2022, Version of Record 29 September 2022.",https://doi.org/10.1016/j.socec.2022.101943,Cited by (0),"This paper studies honesty in the face of changing cost. Using field data from a snack delivery company that employs an honesty payment system, the paper presents an event-study to analyze how price increases affect ====. The honesty payment system expects customers to pay a listed price for each consumed snack. This allows to measure honesty with the pay rate that compares consumption to payments. The results, which draw on deliveries from several thousand firms, show that price increases that make honest behavior more costly cause more cheating. Price increases of 15% trigger a fall in pay rates of 11%.",None,The cost of honesty: Field evidence,https://www.sciencedirect.com/science/article/pii/S2214804322001148,24 September 2022,2022,Research Article,53.0
"Abel Martin,Brown Willa","Bowdoin College, IZA, JPAL, 255 Maine St, Brunswick, ME 04011, United States","Received 25 January 2022, Revised 23 August 2022, Accepted 19 September 2022, Available online 24 September 2022, Version of Record 28 September 2022.",https://doi.org/10.1016/j.socec.2022.101942,Cited by (5),"In public good provision and other collective action problems, people are uncertain about how to balance self-interest and ====. Actions of others may inform this decision. We conduct an experiment to test the effect of watching private citizens and public officials acting in ways that either increase or decrease the spread of the coronavirus. For private role models, positive examples lead to a 34% increase in donations to the CDC Emergency Fund and a 20% increase in learning about COVID-19-related volunteering compared to negative examples. For public role models these effects are reversed. Negative examples lead to a 29% and 53% increase in donations and volunteering, respectively, compared to positive examples.","We take cues about how to behave from other people, especially in times of great uncertainty like the current COVID-19 pandemic. Home-bound, many turn to the media to learn about the actions of fellow citizens and political leaders as potential role models.==== Imagine you are watching the evening news and you see coverage of people defying social distancing guidelines, partying on the beach, or congregating in restaurants. Would you give up on flattening the curve or increase your efforts to make up for failings of others? What if, instead, you saw reporting of thousands of people volunteering as health workers in their communities? Would you be inspired and join the fray or sit back more relaxed, knowing that others fill in the void? And would your reaction differ if the people you saw were public figures?====: how much they donate to the CDC Emergency Fund out of a bonus that we designate to them and whether they spend time learning about local volunteering opportunities related to COVID-19.====We find that participants who watch positive citizen role models donate 34% more of their bonus than those watching people disobey social distancing guidelines. We observe a similar pattern for the volunteering outcome (although the difference is not statistically significant). Positive private role models beget more positive behavior, resulting in a virtuous cycle of prosociality; the opposite is true for negative role models (====).==== and are 53% ==== likely to take steps to learn about volunteering opportunities compared to people who watch politicians mismanaging the crisis. In sum, results suggest that the actions of government officials are seen as substitutes, those of fellow citizens as complements to the participants’ own actions.====These results can be reconciled by Schwartz’s seminal Norm Activation Model (NAM) (====), which posits that prosocial behavior depends on both the adoption of prosocial norms and a sense of responsibility among individuals for taking actions that satisfy those norms. Trust is one of the key norms among groups that succeeded in acting prosocially and avoiding prisoner’s dilemmas (====). Studies find that the majority of people are “====”: they are willing to contribute to a public good if they believe that others will do the same (====). Making sacrifices requires trust in reciprocity — otherwise an individual’s own costly actions are ultimately fruitless. Norms of trust can thus create coordinated responses without the need for negotiations, explicit agreements or enforcement. We find that that trust is influenced by the actions of private role models: people who watched positive examples are 21% more likely to agree with the statement “====” than those who watched the negative examples of private role models.====By contrast, public role models do not affect trust norms. They do, however, influence whether people feel responsible to contribute to a collective action problem. Watching the video of failing political leaders leads to a 70% increase in the share of participants who report that personal responsibility to take action was an important factor in their decision how much to donate. While pinning down the exact causal channel is challenging (====), these findings suggest that positive private role models are effective because they increase norms of trust. By contrast, observing negative public role models may increase prosocial behavior because it increases people’s responsibility to “step up” and take action.====These results speak to a rapidly emerging literature on the COVID-19 crisis. The question of how to encourage prosocial behavior has received renewed interest during the pandemic (====). Several studies show that there is a link between the perception of COVID-19 risk and prosocial behavior (====, ====, ====). These findings are important as ==== demonstrate that prosociality predicts health behavior such as physical distancing and buying face mask during the current pandemic.====) and social comparison theory (====). Role models have been shown to influence others by acting as behavioral models, showing what is feasible, and inspiring people (====). Our intervention is most closely related to a set of studies that specifically test the effect of role models in entertainment and news media. These have been shown to increase female autonomy (====), reduce fertility (====), among other behaviors.====Last, our study speaks to the literature on public good provision. Studies have found that people consider private and public contributions to public goods as substitutes (====). For example, if government funding to charitable organizations increases people tend to give less (====, ====). Our results suggest that this substitution behavior extends to the ==== of the government to provide public goods and confirms that it operates through a feeling of responsibility.====We want to acknowledge two limitations of the study design. First, we estimate short-term effects of role models. While immediate reactions are important and especially relevant during an acute crisis, it is important to note that effects may vary over time. Second, we use examples of specific examples of behavior that vary across several dimensions. And while we emphasize that the type of behavior we are showing applies to both Republican and Democratic officials, we are using examples of specific politicians for public role models which may be seen as partisan. It is, however, reassuring that ==== do not vary by participants’ political leaning.====Overall, our findings suggest that the perception of how others act in a national crisis can have large effects on people’s behavior. Sociologists believe that major national crises can present watershed moments in what people prioritize and how the social and economic system is structured. For example, the COVID-19 pandemic may affect how much people support changes in the ====The remainder of the paper is structured as follows. ==== describes the study design and sample. ==== reports results and discusses mechanisms. ==== concludes with a discussion.",Prosocial behavior in the time of COVID-19: The effect of private and public role models,https://www.sciencedirect.com/science/article/pii/S2214804322001136,24 September 2022,2022,Research Article,54.0
Tsai Yung-Yu,"Truman School of Government and Public Affairs, University of Missouri, United States","Received 4 January 2022, Revised 12 September 2022, Accepted 18 September 2022, Available online 20 September 2022, Version of Record 24 September 2022.",https://doi.org/10.1016/j.socec.2022.101941,Cited by (0),"This study investigates the impact of teacher favoritism (i.e., systematically favoring students of a specific gender, ethnicity, or high previous class ranking) on teacher treatment and student achievement. Based on the practice of random class grouping within schools, a school fixed effect model is used to estimate the causal effect of teacher favoritism. The results suggest that teacher favoritism toward students with a higher previous class rank increases the likelihood of these students consulting with their teacher on academic, emotional, and friendship issues. Also, female students are more likely to discuss friendships and emotional matters with pro-female teachers. However, the evidence of teacher favoritism's impact on student achievement is relatively weak",None,Does undue preference lead to unfairness? The impact of teacher favoritism on teacher treatment and student achievement,https://www.sciencedirect.com/science/article/pii/S2214804322001124,20 September 2022,2022,Research Article,55.0
Chapkovski Philipp,"WZB Berlin Social Science Center, Reichpietschufer 50, Berlin 10785, Germany","Received 22 November 2021, Revised 8 September 2022, Accepted 12 September 2022, Available online 15 September 2022, Version of Record 26 September 2022.",https://doi.org/10.1016/j.socec.2022.101940,Cited by (1),"This well-powered, pre-registered study explores how the behavior of dictators is affected by allowing them, in a give-or-take dictator game, to choose whether they want to know the recipient's position on a polarizing matter. Specifically, we study whether the option to avoid polarizing information reduces the polarization gap, i.e., the difference between the amounts given to recipients’ holding aligned and conflicting positions. We find that over 30% of dictators choose to avoid potentially polarizing information, and that this choice substantially decreases the polarization gap. We also find that those who choose to remain uninformed expect the polarization gap to be smaller than those who choose to be informed.",None,Information avoidance in a polarized society,https://www.sciencedirect.com/science/article/pii/S2214804322001112,15 September 2022,2022,Research Article,56.0
